ANO,MES,SENADOR,VALOR_REEMBOLSADO,UF,QUOTA,PERCENTAGE
2008,3,SÉRGIO ZAMBIASI,13599.11,RS,40875.9,33.27
2008,3,TIÃO VIANA,11464.74,AC,44632.46,25.69
2008,3,VALDIR RAUPP,24518.12,RO,43672.49,56.14
2008,3,VALTER PEREIRA,9892.54,,40256.17,24.57
2008,3,VIRGINIO DE CARVALHO,413.56,,40256.17,1.03
2008,3,WELLINGTON SALGADO DE OLIVEIRA,5993.34,MG,36092.71,16.61
2008,4,ADELMIR SANTANA,14809.23,,40256.17,36.79
2008,4,ALMEIDA LIMA,14940.43,,40256.17,37.11
2008,4,ALOIZIO MERCADANTE,11905.68,SP,37043.53,32.14
2008,4,ALVARO DIAS,6168.03,PR,38871.86,15.87
2008,4,ANTONIO CARLOS JUNIOR,12831.49,,40256.17,31.87
2008,4,ANTÔNIO CARLOS VALADARES,7900.0,SE,40139.26,19.68
2008,4,ARTHUR VIRGÍLIO,11180.7,,40256.17,27.77
2008,4,AUGUSTO BOTELHO,16304.09,RR,45612.53,35.74
2008,4,CARLOS DUNGA,15000.0,,40256.17,37.26
2008,4,CRISTOVAM BUARQUE,13061.5,DF,30788.66,42.42
2008,4,CÉSAR BORGES,14764.66,BA,39010.85,37.85
2008,4,DELCIDIO DO AMARAL,14970.27,,40256.17,37.19
2008,4,DEMÓSTENES TORRES,15000.0,GO,35507.06,42.25
2008,4,EDUARDO AZEREDO,13012.28,MG,36092.71,36.05
2008,4,EDUARDO SUPLICY,3102.68,SP,37043.53,8.38
2008,4,EFRAIM MORAIS,12011.4,PB,42032.56,28.58
2008,4,ELISEU RESENDE,21129.97,,40256.17,52.49
2008,4,EPITÁCIO CAFETEIRA,12992.0,MA,42151.69,30.82
2008,4,EXPEDITO JUNIOR,13495.0,,40256.17,33.52
2008,4,FERNANDO COLLOR,14788.31,,40256.17,36.74
2008,4,FLEXA RIBEIRO,15408.25,PA,42227.45,36.49
2008,4,FLÁVIO ARNS,11209.720000000001,PR,38871.86,28.84
2008,4,FRANCISCO DORNELLES,15043.79,,40256.17,37.37
2008,4,FÁTIMA CLEIDE,11308.35,RO,43672.49,25.89
2008,4,GARIBALDI ALVES FILHO,13290.0,RN,42731.99,31.1
2008,4,GERALDO MESQUITA JÚNIOR,8698.23,AC,44632.46,19.49
2008,4,GERSON CAMATA,5138.4800000000005,ES,37423.91,13.73
2008,4,GILBERTO GOELLNER,15000.0,,40256.17,37.26
2008,4,GILVAM BORGES,15000.0,AP,43374.78,34.58
2008,4,GIM ARGELLO,15300.0,,40256.17,38.01
2008,4,HERÁCLITO FORTES,8831.83,PI,40971.77,21.56
2008,4,IDELI SALVATTI,15202.89,SC,39877.78,38.12
2008,4,INÁCIO ARRUDA,15085.380000000001,,40256.17,37.47
2008,4,JARBAS VASCONCELOS,15019.630000000001,,40256.17,37.31
2008,4,JAYME CAMPOS,14574.38,,40256.17,36.2
2008,4,JOSÉ AGRIPINO,15626.64,,40256.17,38.82
2008,4,JOSÉ MARANHÃO,6000.0,,40256.17,14.9
2008,4,JOSÉ NERY,15192.560000000001,,40256.17,37.74
2008,4,JOSÉ SARNEY,9600.0,AP,43374.78,22.13
2008,4,JOÃO DURVAL,15000.0,,40256.17,37.26
2008,4,JOÃO PEDRO,20396.97,,40256.17,50.67
2008,4,JOÃO RIBEIRO,12686.11,TO,39503.61,32.11
2008,4,JOÃO TENÓRIO,33770.0,,40256.17,83.89
2008,4,JOÃO VICENTE CLAUDINO,14450.23,,40256.17,35.9
2008,4,KÁTIA ABREU,9522.15,TO,39503.61,24.1
2008,4,LEOMAR QUINTANILHA,3495.54,TO,39503.61,8.85
2008,4,LOBÃO FILHO,15000.0,,40256.17,37.26
2008,4,LÚCIA VÂNIA,15000.0,GO,35507.06,42.25
2008,4,MAGNO MALTA,17331.0,ES,37423.91,46.31
2008,4,MARCELO CRIVELLA,15111.87,RJ,35759.97,42.26
2008,4,MARCONI PERILLO,10971.99,,40256.17,27.26
2008,4,MARISA SERRANO,15095.369999999999,,40256.17,37.5
2008,4,MOZARILDO CAVALCANTI,6890.02,RR,45612.53,15.11
2008,4,MÁRIO COUTO,15030.54,,40256.17,37.34
2008,4,MÃO SANTA,15006.439999999999,PI,40971.77,36.63
2008,4,NEUTO DE CONTO,11323.169999999998,,40256.17,28.13
2008,4,OSMAR DIAS,11016.9,PR,38871.86,28.34
2008,4,PAPALÉO PAES,9712.23,AP,43374.78,22.39
2008,4,PATRÍCIA SABOYA GOMES,11711.369999999999,,40256.17,29.09
2008,4,PAULO DUQUE,15000.0,,40256.17,37.26
2008,4,PAULO PAIM,12739.050000000001,RS,40875.9,31.17
2008,4,RAIMUNDO COLOMBO,18080.38,,40256.17,44.91
2008,4,RENAN CALHEIROS,8066.69,AL,40944.1,19.7
2008,4,RENATO CASAGRANDE,18042.84,ES,37423.91,48.21
2008,4,ROMERO JUCÁ,14351.61,RR,45612.53,31.46
2008,4,ROMEU TUMA,18453.88,SP,37043.53,49.82
2008,4,ROSALBA CIARLINI,13907.45,,40256.17,34.55
2008,4,ROSEANA SARNEY,12867.92,MA,42151.69,30.53
2008,4,SERYS SLHESSARENKO,12819.720000000001,MT,39428.03,32.51
2008,4,SIBÁ MACHADO,15031.12,AC,44632.46,33.68
2008,4,SÉRGIO GUERRA,15000.0,PE,41676.8,35.99
2008,4,SÉRGIO ZAMBIASI,12259.41,RS,40875.9,29.99
2008,4,TIÃO VIANA,12172.4,AC,44632.46,27.27
2008,4,VALDIR RAUPP,27476.88,RO,43672.49,62.92
2008,4,VALTER PEREIRA,14405.539999999999,,40256.17,35.78
2008,4,VIRGINIO DE CARVALHO,5192.05,,40256.17,12.9
2008,4,WELLINGTON SALGADO DE OLIVEIRA,8282.900000000001,MG,36092.71,22.95
2008,5,ADELMIR SANTANA,14791.8,,40256.17,36.74
2008,5,ALMEIDA LIMA,14837.85,,40256.17,36.86
2008,5,ALOIZIO MERCADANTE,25598.92,SP,37043.53,69.1
2008,5,ALVARO DIAS,3321.0,PR,38871.86,8.54
2008,5,ANTONIO CARLOS JUNIOR,30900.0,,40256.17,76.76
2008,5,ANTÔNIO CARLOS VALADARES,9480.0,SE,40139.26,23.62
2008,5,ARTHUR VIRGÍLIO,4516.24,,40256.17,11.22
2008,5,AUGUSTO BOTELHO,9751.69,RR,45612.53,21.38
2008,5,CARLOS DUNGA,14997.82,,40256.17,37.26
2008,5,CRISTOVAM BUARQUE,6366.5,DF,30788.66,20.68
2008,5,CÉSAR BORGES,15359.0,BA,39010.85,39.37
2008,5,DELCIDIO DO AMARAL,14851.54,,40256.17,36.89
2008,5,DEMÓSTENES TORRES,15000.0,GO,35507.06,42.25
2008,5,EDUARDO AZEREDO,14612.49,MG,36092.71,40.49
2008,5,EDUARDO SUPLICY,3709.3900000000003,SP,37043.53,10.01
2008,5,EFRAIM MORAIS,2249.59,PB,42032.56,5.35
2008,5,ELISEU RESENDE,12576.47,,40256.17,31.24
2008,5,EPITÁCIO CAFETEIRA,13774.380000000001,MA,42151.69,32.68
2008,5,EXPEDITO JUNIOR,15051.7,,40256.17,37.39
2008,5,FERNANDO COLLOR,14881.630000000001,,40256.17,36.97
2008,5,FLEXA RIBEIRO,14863.310000000001,PA,42227.45,35.2
2008,5,FLÁVIO ARNS,11168.92,PR,38871.86,28.73
2008,5,FRANCISCO DORNELLES,15388.27,,40256.17,38.23
2008,5,FÁTIMA CLEIDE,13073.03,RO,43672.49,29.93
2008,5,GARIBALDI ALVES FILHO,9869.99,RN,42731.99,23.1
2008,5,GEOVANI BORGES,15000.0,AP,43374.78,34.58
2008,5,GERALDO MESQUITA JÚNIOR,11532.19,AC,44632.46,25.84
2008,5,GERSON CAMATA,4950.04,ES,37423.91,13.23
2008,5,GILBERTO GOELLNER,11810.5,,40256.17,29.34
2008,5,GIM ARGELLO,17960.0,,40256.17,44.61
2008,5,HERÁCLITO FORTES,10262.630000000001,PI,40971.77,25.05
2008,5,IDELI SALVATTI,15000.0,SC,39877.78,37.61
2008,5,INÁCIO ARRUDA,14999.05,,40256.17,37.26
2008,5,JARBAS VASCONCELOS,15036.8,,40256.17,37.35
2008,5,JAYME CAMPOS,13221.39,,40256.17,32.84
2008,5,JOSÉ AGRIPINO,13266.89,,40256.17,32.96
2008,5,JOSÉ MARANHÃO,5000.0,,40256.17,12.42
2008,5,JOSÉ NERY,15135.98,,40256.17,37.6
2008,5,JOSÉ SARNEY,9600.0,AP,43374.78,22.13
2008,5,JOÃO DURVAL,14995.3,,40256.17,37.25
2008,5,JOÃO PEDRO,2933.77,,40256.17,7.29
2008,5,JOÃO RIBEIRO,2466.0,TO,39503.61,6.24
2008,5,JOÃO TENÓRIO,6380.0,,40256.17,15.85
2008,5,JOÃO VICENTE CLAUDINO,14572.5,,40256.17,36.2
2008,5,KÁTIA ABREU,9984.09,TO,39503.61,25.27
2008,5,LEOMAR QUINTANILHA,3521.96,TO,39503.61,8.92
2008,5,LOBÃO FILHO,15000.0,,40256.17,37.26
2008,5,LÚCIA VÂNIA,15000.0,GO,35507.06,42.25
2008,5,MAGNO MALTA,8665.77,ES,37423.91,23.16
2008,5,MARCELO CRIVELLA,14667.6,RJ,35759.97,41.02
2008,5,MARCONI PERILLO,13189.91,,40256.17,32.76
2008,5,MARISA SERRANO,19786.6,,40256.17,49.15
2008,5,MOZARILDO CAVALCANTI,8783.66,RR,45612.53,19.26
2008,5,MÁRIO COUTO,215.0,,40256.17,0.53
2008,5,MÃO SANTA,14757.279999999999,PI,40971.77,36.02
2008,5,NEUTO DE CONTO,14607.900000000001,,40256.17,36.29
2008,5,OSMAR DIAS,11286.94,PR,38871.86,29.04
2008,5,PAPALÉO PAES,8394.85,AP,43374.78,19.35
2008,5,PATRÍCIA SABOYA GOMES,12816.45,,40256.17,31.84
2008,5,PAULO DUQUE,15000.0,,40256.17,37.26
2008,5,PAULO PAIM,11685.06,RS,40875.9,28.59
2008,5,RAIMUNDO COLOMBO,15000.0,,40256.17,37.26
2008,5,RENAN CALHEIROS,8755.77,AL,40944.1,21.38
2008,5,RENATO CASAGRANDE,12216.91,ES,37423.91,32.64
2008,5,ROMERO JUCÁ,14457.64,RR,45612.53,31.7
2008,5,ROMEU TUMA,6211.7,SP,37043.53,16.77
2008,5,ROSALBA CIARLINI,15480.119999999999,,40256.17,38.45
2008,5,ROSEANA SARNEY,12512.29,MA,42151.69,29.68
2008,5,SERYS SLHESSARENKO,12214.419999999998,MT,39428.03,30.98
